id,fname,SMILES,first_triplet,first_singlet,dipole_moment
3608,electronic_prop_molecule_2805.dat,COc1c(C)cn(C)c1-c1cc(C)c(-c2oc(-c3c(OC)c4occc4n3C)c(F)c2C)c2nn(C)nc12,2.739,3.16,3.31593
3609,electronic_prop_molecule_2811.dat,COc1cccc(-c2nc3cc(SC)c(F)c(-c4sc5c(C)cn(C)c5c4SC)c3nc2-c2cc(OC)c(F)c(SC)c2)c1,3.057,3.376,3.2844
3610,electronic_prop_molecule_979.dat,COc1cc(-c2nc3c(-c4cc5c(s4)c(F)c(-c4cc6sc7c(F)coc7c6s4)n5C)c(OC)c(OC)c(-c4sc5c(C)csc5c4OC)c3nc2-c2cc(F)c(C)c(F)c2)cc(OC)c1C,2.426,2.775,5.48297
3611,electronic_prop_molecule_4535.dat,CSc1coc(-c2cnc(-c3oc(-c4oc5c(C)c6c(F)coc6c(C)c5c4F)c(SC)c3SC)c3nonc23)c1SC,1.995,2.555,0.95205
3612,electronic_prop_molecule_2144.dat,CSc1cc(-c2ccc(-c3ccc(-c4oc(-c5cc(C)cs5)c5c4C(=O)c4c(F)sc(SC)c4C5=O)s3)s2)n(C)c1,2.219,2.676,0.98888
3613,electronic_prop_molecule_2622.dat,COc1c(-c2c(SC)c(F)c(-c3sc4cc(-c5oc6c(-c7cc(C)c(C)c(C)c7)c7c(OC)coc7c(-c7cc(F)c(C)c(F)c7)c6c5SC)n(C)c4c3SC)c3ncc(SC)nc23)oc2c(F)csc12,2.779,3.098,2.10896
3614,electronic_prop_molecule_992.dat,COc1c2oc(-c3sc4cc(-c5c(SC)cc(-c6oc7c(SC)c(-c8oc9c(F)c%10c(F)c(-c%11sc%12cc(-c%13c(SC)cc(-c%14oc%15c(SC)cn(C)c%15c%14C)c%14nc(F)c(C)nc%13%14)oc%12c%11SC)oc%10c(OC)c9c8C)n(C)c7c6C)c6nc(F)c(C)nc56)oc4c3SC)c(F)c2c(F)c2occ(C)c12,2.423,2.63,9.14439
3615,electronic_prop_molecule_4253.dat,Cn1ccc2cc3c(cc(-c4ccc(-c5ncc(-c6cccs6)c6nsnc56)s4)n3C)cc21,1.89,2.396,1.91555
3616,electronic_prop_molecule_2636.dat,COc1cc(-c2c3scc(SC)c3c(-c3ccc(C)c(C)c3)c3c2c(OC)c(-c2c(SC)c(SC)cc4nc(F)c(SC)nc24)n3C)cc(F)c1SC,2.895,3.07,6.84559
3617,electronic_prop_molecule_986.dat,COc1nc2c(-c3oc(-c4ccc(-c5cc(SC)c(-c6oc(-c7c(OC)c(C)c(-c8oc(-c9ccc(-c%10cc(SC)cn%10C)s9)c(F)c8C)c8nc(OC)c(C)nc78)c(SC)c6C)n5C)s4)c(F)c3C)c(C)c(OC)c(-c3occ(C)c3SC)c2nc1C,2.77,2.948,4.9509
3618,electronic_prop_molecule_4247.dat,COc1cn(C)c(-c2cnc(-c3c(OC)c(OC)c(-c4c(C)c5c(OC)c6c(c(C)cn6C)c(OC)c5n4C)n3C)c3nn(C)nc23)c1OC,2.717,3.202,3.24556
3619,electronic_prop_molecule_3528.dat,Cc1coc(-c2cnc(-c3oc(-c4cc5c(C)c6sccc6c(C)c5s4)c(C)c3C)c3nonc23)c1C,1.848,2.443,1.61506
3620,electronic_prop_molecule_1459.dat,COc1[se]c(C)c2c1C(=O)c1c(-c3cc(F)c(-c4oc(-c5cccn5C)cc4C)o3)oc(-c3cc(SC)cs3)c1C2=O,2.308,2.758,1.97531
3621,electronic_prop_molecule_4521.dat,CSc1cn(C)c(-c2cnc(-c3c(SC)c(SC)c(-c4oc5cc6c(C)coc6cc5c4C)n3C)c3nn(C)nc23)c1SC,2.827,3.195,5.66476
3622,electronic_prop_molecule_2150.dat,CSc1sc(F)c2c1C(=O)c1c(-c3cc(C)cs3)oc(-c3ccc(-c4cc5[nH]c6cc(-c7sc(-c8oc(-c9ccc(-c%10cc%11[nH]c%12ccsc%12c%11o%10)s9)c9c8C(=O)c8c(SC)sc(F)c8C9=O)cc7C)sc6c5o4)s3)c1C2=O,2.019,2.257,2.24387
3623,electronic_prop_molecule_1471.dat,COc1c(SC)c(-c2c(SC)c3sccc3n2C)c2nn(C)nc2c1-c1c(F)c2oc(-c3cc4c(o3)-c3[se]ccc3[SiH2]4)c(C)c2n1C,1.936,1.936,8.33501
3624,electronic_prop_molecule_3266.dat,Fc1csc2c(F)c3c(F)c(-c4nccc5nsnc45)sc3c(F)c12,2.555,3.145,1.11354
3625,electronic_prop_molecule_4509.dat,COc1csc2c(-c3cc(F)c(F)c(F)c3)c3c(OC)c(-c4ncc(-c5sc6c(-c7cc(F)c(F)c(F)c7)c7c(OC)c(-c8nccc9nn(C)nc89)sc7c(-c7cc(F)c(F)c(F)c7)c6c5OC)c5nn(C)nc45)sc3c(-c3cc(F)c(F)c(F)c3)c12,2.406,2.809,2.00759
3626,electronic_prop_molecule_2178.dat,COc1cc2nonc2c(-c2cc(SC)c(-c3cccs3)s2)c1OC,2.377,3.006,5.7669
3627,electronic_prop_molecule_776.dat,COc1c(-c2cc3sc4c(F)coc4c3s2)oc(-c2c(F)cc(-c3scc(F)c3SC)c3nn(C)nc23)c1OC,2.63,3.021,5.7115
3628,electronic_prop_molecule_3500.dat,COc1c2oc(-c3oc(-c4ncc(-c5occ(C)c5C)c5nonc45)c(C)c3C)c(F)c2c(OC)c2occ(F)c12,1.87,2.474,1.91205
3629,electronic_prop_molecule_1317.dat,COc1cc2c(cc1F)C(=O)c1c(-c3ccc[se]3)[se]c(-c3cc(OC)c(-c4cc5c(o4)-c4[se]c(-c6ccc(-c7[se]c(-c8cc(OC)c(-c9cc%10c(o9)-c9[se]ccc9[SiH2]%10)[se]8)c8c7C(=O)c7cc(F)c(OC)cc7C8=O)[se]6)cc4[SiH2]5)[se]3)c1C2=O,2.126,2.339,5.03356
3630,electronic_prop_molecule_1303.dat,COc1c(SC)c(-c2c(SC)c3sccc3n2C)c2nn(C)nc2c1-c1c(F)c2oc(-c3ccc(-c4cc(SC)c(-c5cc6c(s5)c(SC)c(-c5c(SC)c(OC)c(-c7c(F)c8oc(-c9ccc(-c%10cc(SC)co%10)s9)c(C)c8n7C)c7nn(C)nc57)n6C)o4)s3)c(C)c2n1C,2.408,2.644,9.41178
3631,electronic_prop_molecule_3514.dat,Cc1cn(C)c(-c2cnc(-c3c(C)c(C)c(-c4cc5c(C)c6occc6c(C)c5o4)n3C)c3nn(C)nc23)c1C,2.645,3.061,4.50075
3632,electronic_prop_molecule_762.dat,CSc1coc(-c2cc(C)c(-c3c(SC)c(C)c(-c4oc(-c5cccs5)cc4C)n3C)c3nsnc23)c1F,2.606,3.027,2.57435
3633,electronic_prop_molecule_3272.dat,COc1cc(-c2c3c(SC)c(-c4nccc5nonc45)n(C)c3c(-c3cc(OC)c(OC)c(OC)c3)c3c(SC)cn(C)c23)cc(OC)c1OC,1.951,2.227,1.66543
3634,electronic_prop_molecule_1465.dat,COc1c(-c2c(C)c(F)c(-c3oc4c(F)csc4c3C)c3nsnc23)n(C)c2cc(-c3cc4c([se]3)-c3occc3[SiH2]4)sc12,2.375,2.681,3.67674
3635,electronic_prop_molecule_3925.dat,Fc1c2cc(-c3ccc(-c4ncc(-c5ccco5)c5c4[N]O[N]5)o3)oc2c(F)c2ccoc12,1.967,2.585,0.82895
3636,electronic_prop_molecule_4092.dat,Cc1c2oc(-c3ccc(-c4ncc(-c5cccs5)c5nsnc45)s3)c(F)c2c(C)c2occ(F)c12,1.963,2.46,1.58892
3637,electronic_prop_molecule_2385.dat,CSc1cc2nc(F)c(SC)nc2c(-c2sc3c(oc4c(F)c(-c5c(SC)c(SC)c(-c6sc7c(oc8c(F)coc87)c6SC)c6nc(SC)c(F)nc56)oc43)c2SC)c1SC,2.494,2.76,2.15918
3638,electronic_prop_molecule_1854.dat,COc1c(-c2cc(SC)c(-c3cccs3)s2)oc(-c2c(F)cc(-c3scc(F)c3SC)c3nn(C)nc23)c1OC,2.501,2.915,3.37278
3639,electronic_prop_molecule_1698.dat,Cc1cnc2c(-c3oc(-c4cccn4C)cc3C)c(F)ccc2n1,2.809,3.243,2.31655
3640,electronic_prop_molecule_1840.dat,COc1cc2c(cc1SC)C(=O)c1c(-c3cc(F)c(-c4cc5c([se]4)-c4occc4[SiH2]5)o3)[se]c(-c3cc(F)c[se]3)c1C2=O,2.15,2.624,2.96633
3641,electronic_prop_molecule_2391.dat,COc1ccc(-c2nc3c(-c4c(SC)c5c(SC)c6scc(F)c6cc5n4C)c(F)c(OC)cc3nc2-c2ccc(F)c(C)c2)cc1C,3.199,3.541,5.29447
3642,electronic_prop_molecule_4938.dat,COc1cc(-c2c3cc(-c4ncc(-c5cc6c(-c7cc(OC)c(OC)c(OC)c7)c7c(cc(-c8nccc9nonc89)n7C)c(-c7cc(OC)c(OC)c(OC)c7)c6n5C)c5nonc45)n(C)c3c(-c3cc(OC)c(OC)c(OC)c3)c3ccn(C)c23)cc(OC)c1OC,1.873,2.336,5.74046
3643,electronic_prop_molecule_3931.dat,COc1cn(C)c2cc3c(OC)c(-c4sc(-c5ncc(-c6scc(C)c6C)c6nsnc56)c(C)c4C)n(C)c3cc12,2.002,2.474,1.43003
3644,electronic_prop_molecule_4086.dat,COc1csc2cc3c(OC)c(-c4ccc(-c5ncc(-c6ccco6)c6c5[N]O[N]6)o4)sc3cc12,1.908,2.537,2.24734
3645,electronic_prop_molecule_3919.dat,Cn1nc2c(-c3cccn3C)cnc(-c3ccc(-c4oc5cc6c(F)coc6cc5c4F)n3C)c2n1,2.438,2.941,4.04892
3646,electronic_prop_molecule_1868.dat,COc1cc(-c2ccc(-c3c(OC)c(C)c(-c4c(C)c(SC)c(-c5scc(SC)c5F)c5nc(F)c(C)nc45)n3C)n2C)n(C)c1,3.234,3.438,3.24394
3647,electronic_prop_molecule_4910.dat,COc1csc2c(F)c3c(OC)c(-c4ncc(-c5sc6c(F)c7c(OC)c(-c8nccc9nsnc89)sc7c(F)c6c5OC)c5nsnc45)sc3c(F)c12,2.189,2.627,5.3636
3648,electronic_prop_molecule_4904.dat,CSc1cc(-c2c3oc(-c4ncc(-c5oc6c(-c7cc(SC)c(SC)c(SC)c7)c7c(F)c(-c8nccc9nn(C)nc89)oc7c(-c7cc(SC)c(SC)c(SC)c7)c6c5F)c5nn(C)nc45)c(F)c3c(-c3cc(SC)c(SC)c(SC)c3)c3occ(F)c23)cc(SC)c1SC,2.416,2.807,1.44838
3649,electronic_prop_molecule_4051.dat,Cc1csc2c(C)c3c(C)c(-c4ccc(-c5ncc(-c6ccco6)c6c5[N]O[N]6)o4)sc3c(C)c12,1.903,2.519,1.98628
3650,electronic_prop_molecule_2420.dat,COc1coc2c(-c3cc(F)c(C)c(F)c3)c3c(SC)c(-c4sc5cc(-c6nc(C)c(F)nc6C(=CSC)c6oc7c(SC)cn(C)c7c6C)oc5c4SC)oc3c(-c3cc(C)c(C)c(C)c3)c12,2.841,3.244,1.47399
3651,electronic_prop_molecule_1129.dat,COc1cc(-c2cc3[nH]c4cc(-c5c(SC)c(C)c(-c6c(OC)c(C)c(-c7occc7OC)c7nc(-c8cc(OC)c(OC)c(SC)c8)c(-c8cc(C)c(F)c(SC)c8)nc67)n5C)[se]c4c3[se]2)oc1-c1c(C)c(OC)c(-c2c(C)c(SC)c(-c3cc4[nH]c5cc[se]c5c4[se]3)n2C)c2nc(-c3cc(C)c(F)c(SC)c3)c(-c3cc(OC)c(OC)c(SC)c3)nc12,2.532,2.779,7.87914
3652,electronic_prop_molecule_1897.dat,COc1c(SC)c(-c2c(SC)c3sccc3n2C)c2nn(C)nc2c1-c1c(F)c2oc(-c3oc4c(-c5cc(C)c(F)c(F)c5)c5c(OC)csc5c(-c5ccc(C)cc5)c4c3C)c(C)c2n1C,2.928,3.257,3.20301
3653,electronic_prop_molecule_2346.dat,COc1cc(-c2cc(F)cc3nc(SC)c(SC)nc23)oc1-c1sccc1SC,2.608,3.106,3.87491
3654,electronic_prop_molecule_4737.dat,Cn1nc2ccnc(-c3ccc(-c4ccc(-c5cnc(-c6ccc(-c7cccn7C)n6C)c6nn(C)nc56)n4C)n3C)c2n1,2.532,2.954,0.83472
3655,electronic_prop_molecule_3058.dat,COc1ccc(-c2c3c(OC)c(-c4oc(-c5c(F)cc(-c6scc(OC)c6C)c6nc(SC)cnc56)c(F)c4F)sc3c(-c3cc(C)c(SC)c(F)c3)c3c(SC)cn(C)c23)cc1,2.622,2.986,7.14523
3656,electronic_prop_molecule_2352.dat,COc1c(F)csc1-c1c(SC)c(F)c(-c2oc(-c3sc4c(oc5c(F)c(-c6sc(-c7c(SC)c(F)c(-c8oc(-c9sc%10c(oc%11c(F)coc%11%10)c9SC)cc8F)c8nonc78)c(OC)c6F)oc54)c3SC)cc2F)c2nonc12,2.185,2.48,8.07946
3657,electronic_prop_molecule_4723.dat,Cc1cn(C)c2c(-c3ccccc3)c3c(C)c(-c4ncc(-c5c(C)c6c(-c7ccccc7)c7c(c(C)c(-c8nccc9nn(C)nc89)n7C)c(-c7ccccc7)c6n5C)c5nn(C)nc45)n(C)c3c(-c3ccccc3)c12,2.524,2.874,3.44452
3658,electronic_prop_molecule_1883.dat,COc1c(-c2c(C)c(SC)c(-c3c(C)cc(-c4occ(SC)c4F)c4nsnc34)n2C)n(C)c2ccoc12,2.634,3.109,4.84152
3659,electronic_prop_molecule_4045.dat,CSc1ccn(C)c1-c1c(SC)cc(-c2ccc(-c3ncc(-c4ccco4)c4nonc34)o2)n1C,1.772,2.423,2.35307
3660,electronic_prop_molecule_2434.dat,COc1coc2c(-c3cc(F)c(C)c(F)c3)c3c(SC)c(-c4ccc(-c5oc(-c6cc(C)cs6)c6c5C(=O)c5c(F)sc(SC)c5C6=O)s4)oc3c(-c3cc(C)c(C)c(C)c3)c12,2.386,2.796,5.20142
3661,electronic_prop_molecule_1115.dat,COc1c2sc(-c3c(C)ccc4nn(C)nc34)c(C)c2c(OC)c2c1c(C)cn2C,3.09,3.561,2.16707
3662,electronic_prop_molecule_3702.dat,Cc1c2cc(-c3c(F)c(F)c(-c4ncc(-c5c(F)c(F)cn5C)c5nn(C)nc45)n3C)sc2c(C)c2ccsc12,2.604,3.066,3.22135
3663,electronic_prop_molecule_3064.dat,COc1cc(-c2c(C)c3c(c(F)c(-c4c(SC)cc(-c5c(SC)c6c(c(F)cn6C)n5C)c5nn(C)nc45)n3C)n2C)sc1-c1ccco1,2.689,3.02,2.43365
3664,electronic_prop_molecule_212.dat,COc1sc(-c2c3cc(-c4c(F)ccc5nc(-c6cc(SC)c(OC)c(SC)c6)c(-c6cccc(F)c6)nc45)sc3c(-c3ccc(F)s3)c3c(SC)csc23)cc1C,2.638,3.06,0.64274
3665,electronic_prop_molecule_1673.dat,COc1cc2c(cc1C)C(=O)c1c(-c3cc(F)c(-c4c(OC)c5c(-c6cc(F)c(SC)c(OC)c6)c6scc(SC)c6c(-c6ccc(C)c(C)c6)c5n4C)o3)sc(-c3cc(SC)co3)c1C2=O,2.45,2.881,4.89762
3666,electronic_prop_molecule_1667.dat,COc1c(C)c(-c2c(C)c3occ(OC)c3n2C)c2nc(SC)cnc2c1-c1cc2c(s1)c(C)c(-c1c(F)c3c(-c4cc(C)c(C)s4)c4occ(C)c4c(-c4cc(SC)c(SC)n4C)c3n1C)n2C,2.545,2.865,5.58674
3667,electronic_prop_molecule_206.dat,COc1ccc2c(c1)C(=O)c1c(-c3cc(OC)c(-c4cc5c(o4)-c4[se]ccc4[SiH2]5)s3)oc(-c3cc(F)co3)c1C2=O,2.265,2.725,4.25568
3668,electronic_prop_molecule_3070.dat,CSc1cc(-c2sc3c(F)csc3c2F)c2nc(F)cnc2c1-c1oc2c(F)c(-c3cc4[nH]c5cc[se]c5c4s3)n(C)c2c1C,2.24,2.561,6.06518
3669,electronic_prop_molecule_560.dat,COc1c(F)csc1-c1c(SC)c(F)c(-c2oc(-c3oc4cc5c(F)c(-c6sc(-c7c(SC)c(F)c(-c8oc(-c9oc%10cc%11c(F)cn(C)c%11c(F)c%10c9F)cc8F)c8nonc78)c(OC)c6F)n(C)c5c(F)c4c3F)cc2F)c2nonc12,2.27,2.636,6.31074
3670,electronic_prop_molecule_3716.dat,COc1ccn(C)c1-c1c(OC)cc(-c2ccc(-c3ncc(-c4cccn4C)c4nn(C)nc34)n2C)n1C,2.542,3.081,1.9489
3671,electronic_prop_molecule_4079.dat,Fc1csc2cc3c(F)c(-c4ccc(-c5ncc(-c6ccco6)c6c5[N]O[N]6)o4)sc3cc12,1.956,2.569,0.88066
3672,electronic_prop_molecule_2408.dat,COC=C(c1cc2sccc2s1)c1nc(-c2cc(C)c(SC)c(SC)c2)c(-c2cc(C)c(OC)c(F)c2)nc1-c1sc2c(SC)c(-c3cc(SC)c(-c4c(F)ccn4C)s3)oc2c1C,2.696,3.179,5.98011
3673,electronic_prop_molecule_3689.dat,CSc1c2c(C)c(-c3oc(-c4ncc(-c5occ(C)c5C)c5nonc45)c(C)c3C)n(C)c2c(SC)c2c(C)cn(C)c12,1.932,2.546,1.57023
3674,electronic_prop_molecule_2597.dat,COc1ccoc1-c1ccc(-c2c(C)c3sc(-c4c(OC)c(C)c(-c5c(C)c6occ(OC)c6n5C)c5nc(SC)cnc45)cc3n2C)s1,2.386,2.725,4.56369
3675,electronic_prop_molecule_3851.dat,Fc1csc(-c2cnc(-c3sc(-c4ccc(-c5ccco5)o4)c(F)c3F)c3nsnc23)c1F,2.1,2.597,3.35381
3676,electronic_prop_molecule_4858.dat,Cc1csc2c(-c3ccccc3)c3c(C)c(-c4ncc(-c5sc6c(-c7ccccc7)c7c(C)c(-c8nccc9nonc89)sc7c(-c7ccccc7)c6c5C)c5nonc45)sc3c(-c3ccccc3)c12,2.131,2.579,2.78424
3677,electronic_prop_molecule_399.dat,COc1cc(C)cc(-c2c3cc(-c4c(OC)cc(-c5sc6c(-c7cc(C)cc(OC)c7)c7cc(-c8c(OC)ccc9nsnc89)sc7c(-c7cc(F)cc(SC)c7)c6c5C)c5nsnc45)sc3c(-c3cc(F)cc(SC)c3)c3c(C)csc23)c1,2.389,2.852,3.18062
3678,electronic_prop_molecule_4680.dat,COc1cn(C)c2c(F)c3c(OC)c(-c4sc(-c5ncc(-c6scc(SC)c6SC)c6nsnc56)c(SC)c4SC)n(C)c3c(F)c12,2.074,2.452,2.17277
3679,electronic_prop_molecule_1920.dat,COc1ccc(-c2c3ccn(C)c3c(-c3cc(F)c(OC)c(F)c3)c3c(SC)c(-c4[se]c(-c5[se]c(-c6ccc[se]6)c6c5C(=O)c5cc(OC)c(F)cc5C6=O)cc4OC)sc23)cc1C,2.073,2.588,1.92887
3680,electronic_prop_molecule_1934.dat,CSc1c(-c2oc3cc4c(F)cn(C)c4c(F)c3c2F)sc(-c2c(F)cc(-c3c(SC)c(F)cn3C)c3nonc23)c1C,2.441,2.923,1.85282
3681,electronic_prop_molecule_4694.dat,COc1coc2cc3c(OC)c(-c4sc(-c5ncc(-c6scc(SC)c6SC)c6nsnc56)c(SC)c4SC)oc3cc12,1.824,2.311,6.88449
3682,electronic_prop_molecule_2583.dat,COc1cc(-c2ccc(-c3sc(-c4c(OC)c(F)c(-c5occ(F)c5SC)c5nc(OC)c(C)nc45)c(SC)c3F)n2C)n(C)c1,2.738,3.076,4.03969
3683,electronic_prop_molecule_3845.dat,Cc1ccoc1-c1oc(-c2sc(-c3ncc(-c4scc(F)c4F)c4nsnc34)c(F)c2F)cc1C,2.023,2.522,3.79614
3684,electronic_prop_molecule_4864.dat,Cn1ccc2c(-c3ccccc3)c3c(cc(-c4ncc(-c5cc6c(-c7ccccc7)c7c(cc(-c8nccc9nonc89)n7C)c(-c7ccccc7)c6n5C)c5nonc45)n3C)c(-c3ccccc3)c21,1.833,2.298,4.9301
3685,electronic_prop_molecule_4870.dat,c1ccc(-c2c3cc(-c4ncc(-c5cc6c(-c7ccccc7)c7oc(-c8nccc9nonc89)cc7c(-c7ccccc7)c6o5)c5nonc45)oc3c(-c3ccccc3)c3ccoc23)cc1,1.934,2.406,2.3996
3686,electronic_prop_molecule_1908.dat,CSc1cc2nc(F)c(SC)nc2c(-c2c(SC)c3c(SC)c4scc(F)c4cc3n2C)c1SC,2.948,3.199,3.19637
3687,electronic_prop_molecule_3879.dat,Fc1csc(-c2cnc(-c3sc(-c4sc5c(F)c6c(F)csc6c(F)c5c4F)c(F)c3F)c3nsnc23)c1F,2.122,2.631,1.57053
3688,electronic_prop_molecule_2554.dat,COc1cc(-c2nc3c(-c4c(C)c(C)c(-c5c(SC)c6c(SC)c7scc(F)c7cc6n5C)n4C)ccc(-c4cc(SC)c(-c5sc6c(SC)c7c(SC)c(-c8c(C)c(C)c(-c9ccc(-c%10cc(SC)cn%10C)c%10nc(-c%11cc(F)c(SC)c(F)c%11)c(-c%11cc(C)c(OC)c(OC)c%11)nc9%10)n8C)n(C)c7cc6c5F)n4C)c3nc2-c2cc(F)c(SC)c(F)c2)cc(C)c1OC,2.645,2.883,3.55489
3689,electronic_prop_molecule_3892.dat,Cn1ccc2cc3c(cc(-c4sc(-c5ncc(-c6scc(F)c6F)c6nsnc56)c(F)c4F)n3C)cc21,2.017,2.52,1.53452
3690,electronic_prop_molecule_4125.dat,Fc1c2cc(-c3ccc(-c4ncc(-c5cccs5)c5nsnc45)s3)sc2c(F)c2ccsc12,1.99,2.49,1.98812
3691,electronic_prop_molecule_4643.dat,CSc1csc(-c2cnc(-c3sc(-c4oc5c(C)c6c(F)coc6c(C)c5c4F)c(SC)c3SC)c3nsnc23)c1SC,2.025,2.413,3.34029
3692,electronic_prop_molecule_2232.dat,COc1cc2c(cc1SC)C(=O)c1c(-c3cc(F)c(-c4sc5c(OC)c6c(C)cn(C)c6c(OC)c5c4C)o3)[se]c(-c3cc(F)c[se]3)c1C2=O,2.376,2.802,3.90617
3693,electronic_prop_molecule_3138.dat,c1cc2nonc2c(-c2cc3c([se]2)-c2[se]ccc2[SiH2]3)n1,2.052,2.721,2.91319
3694,electronic_prop_molecule_4657.dat,CSc1csc(-c2cnc(-c3sc(-c4cc(SC)c(-c5c(SC)ccn5C)n4C)c(SC)c3SC)c3nsnc23)c1SC,2.038,2.542,2.36424
3695,electronic_prop_molecule_2226.dat,CSc1cc2nc(-c3ccc(F)c(F)c3)c(-c3ccccc3)nc2c(-c2oc(-c3ccc(-c4c(SC)c(C)c(-c5oc(-c6cccs6)cc5C)c5nc(-c6ccccc6)c(-c6ccc(F)c(F)c6)nc45)s3)cc2C)c1C,2.431,2.667,3.89741
3696,electronic_prop_molecule_2540.dat,COc1cc(-c2sc3c(F)c(-c4c(SC)c(OC)c(-c5c(F)c6sc(-c7ccc(-c8occc8OC)s7)c(F)c6n5C)c5nc(-c6cc(C)cc(F)c6)c(-c6cc(OC)c(F)c(SC)c6)nc45)sc3c2F)oc1-c1ccc(-c2sc3c(F)c(-c4c(OC)c(SC)c(-c5sc6c(F)csc6c5F)c5nc(-c6cc(OC)c(F)c(SC)c6)c(-c6cc(C)cc(F)c6)nc45)n(C)c3c2F)s1,2.291,2.57,5.43983
3697,electronic_prop_molecule_3886.dat,CSc1cn(C)c2cc3c(SC)c(-c4sc(-c5ncc(-c6scc(F)c6F)c6nsnc56)c(F)c4F)n(C)c3cc12,2.153,2.635,3.03349
3698,electronic_prop_molecule_4131.dat,Cc1csc2c(C)c3c(C)c(-c4ccc(-c5ncc(-c6cccn6C)c6nn(C)nc56)n4C)sc3c(C)c12,2.588,3.1,1.39327
3699,electronic_prop_molecule_428.dat,COc1c(C)c(-c2c(C)c3occ(OC)c3n2C)c2nc(SC)cnc2c1-c1cc2c(s1)c(C)c(-c1sc3c(OC)c4c(C)c(-c5oc6c(C)c(-c7c(C)c(OC)c(-c8cc9c(s8)c(C)c(-c8sc%10c(OC)c%11c(C)cn(C)c%11c(OC)c%10c8C)n9C)c8ncc(SC)nc78)n(C)c6c5OC)n(C)c4c(OC)c3c1C)n2C,2.503,2.818,15.19586
3700,electronic_prop_molecule_1061.dat,COc1cc(-c2ccc(-c3sc(-c4c(OC)c(F)c(-c5occ(F)c5SC)c5nc(OC)c(C)nc45)c(SC)c3F)o2)n(C)c1,2.468,2.833,3.53954
3701,electronic_prop_molecule_2568.dat,COc1c(C)c(-c2c(F)c(F)c(-c3occ(SC)c3SC)c3nccnc23)n(C)c1-c1cc2c([se]1)-c1sccc1[SiH2]2,2.443,2.796,4.31495
3702,electronic_prop_molecule_4119.dat,CSc1c2oc(-c3sc(-c4ncc(-c5scc(F)c5F)c5nsnc45)c(F)c3F)c(F)c2c(SC)c2occ(F)c12,2.156,2.645,4.35718
3703,electronic_prop_molecule_400.dat,CSc1coc(-c2cc(C)c(-c3c(SC)c(C)c(-c4sc(-c5ccco5)cc4C)n3C)c3nsnc23)c1F,2.643,3.077,2.52585
3704,electronic_prop_molecule_3676.dat,CSc1coc2c(F)c3c(SC)c(-c4oc(-c5ncc(-c6occ(C)c6C)c6nonc56)c(C)c4C)oc3c(F)c12,1.919,2.492,1.54114
3705,electronic_prop_molecule_366.dat,COc1c(-c2c(C)c(SC)c(-c3oc4c(C)c(-c5c(F)c6c(-c7cc(C)c(C)s7)c7oc(-c8oc9c(OC)c(-c%10c(C)c(SC)c(-c%11oc%12c(C)c(-c%13c(F)c%14c(-c%15cc(C)c(C)s%15)c%15occ(C)c%15c(-c%15cc(SC)c(SC)n%15C)c%14n%13C)n(C)c%12c%11C)c%11nsnc%10%11)oc9c8F)c(C)c7c(-c7cc(SC)c(SC)n7C)c6n5C)n(C)c4c3C)c3nsnc23)oc2c(F)coc12,2.574,2.831,11.6837
3706,electronic_prop_molecule_3110.dat,COc1nc2c(-c3sc(-c4oc5c(C)c6ccoc6cc5c4SC)c(C)c3SC)cc(C)c(-c3cccs3)c2nc1C,2.679,3.036,1.06765
3707,electronic_prop_molecule_1707.dat,COc1cc(-c2nc3c(-c4cc(C)c(-c5cc(C)c(-c6sccc6SC)o5)s4)c(SC)c(OC)c(-c4cccn4C)c3nc2-c2ccc(F)c(C)c2)cc(F)c1OC,2.522,2.806,3.84585
3708,electronic_prop_molecule_1713.dat,COc1ccc(-c2c3ccn(C)c3c(-c3cc(F)c(OC)c(F)c3)c3c(SC)c(-c4c(C)c5sc(-c6c(OC)c(C)c(-c7c(C)c8occ(OC)c8n7C)c7nc(SC)cnc67)cc5n4C)sc23)cc1C,2.622,2.951,3.51572
3709,electronic_prop_molecule_3104.dat,COc1[se]c(SC)c2c1C(=O)c1c(-c3cc(F)c(-c4c(F)c5c(SC)c6scc(OC)c6cc5n4C)[se]3)sc(-c3cccs3)c1C2=O,2.244,2.682,6.39782
3710,electronic_prop_molecule_372.dat,COc1c(-c2c(SC)c(F)c(-c3sc4cc(-c5sc(-c6c(SC)cc(-c7sc8c(OC)c(-c9c(SC)c(F)c(-c%10sc%11cc(-c%12sc(-c%13c(SC)ccn%13C)cc%12C)n(C)c%11c%10SC)c%10ncc(SC)nc9%10)oc8c7F)n6C)cc5C)n(C)c4c3SC)c3ncc(SC)nc23)oc2c(F)csc12,2.606,2.793,3.74479
3711,electronic_prop_molecule_3662.dat,Cc1coc(-c2cnc(-c3oc(-c4cc5c(F)c6occc6c(F)c5o4)c(C)c3C)c3nonc23)c1C,1.903,2.504,2.15416
3712,electronic_prop_molecule_414.dat,CSc1c(-c2sc3c(C)c(-c4c(F)c(SC)c(-c5cc(F)c(-c6sc(-c7sc8c(C)cn(C)c8c7SC)c(SC)c6C)c6nonc56)n4C)n(C)c3c2SC)sc(-c2c(F)cc(-c3c(SC)c(F)cn3C)c3nonc23)c1C,2.3,2.638,7.0874
